username,message_content,mentions,channel_name,time_stamp
k3nn.eth,i should be on more spaces starting tomorrow. I left my headphones on the plane smh so havnt been able to pop in while at the office. Ordered a new pair of beats that should arrive tomorrow tho!,,talentdao,"09/19/2022, 18:11:25"
k3nn.eth,i can’t stand wired headphones lmao — would highly recommend beats flex if your looking for an upgrade. for $70 + wireless + beats it’s a steal. Was sporting this for a long time before i just lost them. I’m upgrading now but only because i felt like treating myself,saulthorin,talentdao,"09/19/2022, 20:25:40"
k3nn.eth,only up from here!,,talentdao,"09/19/2022, 20:26:40"
k3nn.eth,LION has raised $1000 so far. THANK YOU everyone who has contributed!!! 💜🙏🏼,,🦁project-lion,"09/19/2022, 22:47:13"
k3nn.eth,yeah i enjoyed this,,✉newsletter-submissions,"09/20/2022, 02:19:01"
k3nn.eth,DAOs are so frustrating to talk about sometimes lol the internet really muddied the waters,,✉newsletter-submissions,"09/20/2022, 02:19:39"
k3nn.eth,plz ❤️‍🔥,saulthorin,✉newsletter-submissions,"09/20/2022, 02:19:50"
k3nn.eth,gm,,🌞gm,"09/20/2022, 14:17:43"
k3nn.eth,"For anyone interested, I’ll be chatting with labDAO about project LION on this space in a bit! https://twitter.com/i/spaces/1MYxNgbaAMNKw",,🎯general,"09/20/2022, 16:06:40"
k3nn.eth,hell yeah!,,talentdao,"09/20/2022, 16:34:11"
k3nn.eth,fire i still need to mint mine lol,,orange-protocol,"09/20/2022, 18:12:00"
k3nn.eth,AYO WE JUST BLEW PAST 50k 🎉👏🏼🥳,,talentdao,"09/20/2022, 18:15:24"
k3nn.eth,"i noticed our matching has dropped significantly tho, did we cap out?",,talentdao,"09/20/2022, 18:15:44"
k3nn.eth,,,talentdao,"09/20/2022, 18:16:11"
k3nn.eth,i think the DeSci round itself is about to cap out,,talentdao,"09/20/2022, 18:18:51"
k3nn.eth,agreed. want to see genuine interest in the work and the web3 space mostly,saulthorin,talentdao,"09/21/2022, 14:40:55"
k3nn.eth,i think seeing a writing sample would be good tho. clear communication is definitely important to be effective,,talentdao,"09/21/2022, 14:44:09"
k3nn.eth,i’ve been a bit detached from this project with everything going on but i’m happy to jump on a call at some point if it would help,,🏛dao-structure-and-design-research,"09/21/2022, 15:48:02"
k3nn.eth,https://twitter.com/vita_dao/status/1572294489175396352?s=21&t=diyOEtvSpWQ0tDhX6EexZQ,,✉newsletter-submissions,"09/21/2022, 22:50:36"
k3nn.eth,wow that’s an awesome connection to have,,talentdao,"09/21/2022, 22:59:48"
k3nn.eth,good to know thanks <jaxcoder />#8789 !,<jaxcoder />,talentdao,"09/21/2022, 22:59:57"
k3nn.eth,"having some issues with signing in the app, will try again later",saulthorin,talentdao,"09/21/2022, 23:00:17"
k3nn.eth,"putting our grant link in our twitter bio was a power play i think, imagine we were still getting matched on all this",,talentdao,"09/22/2022, 15:05:27"
k3nn.eth,LFG,,talentdao,"09/22/2022, 15:56:33"
k3nn.eth,+1 on token launch,,talentdao,"09/22/2022, 17:20:36"
k3nn.eth,timing feels right,,talentdao,"09/22/2022, 17:20:47"
k3nn.eth,"so i’m not sure we can receive gitcoin funds anymore, at least to talentDAO as a whole. I know niklas from labdao has mentioned they capped out their gitcoin funding which is why they are now doing individual project grants rather than the whole org",Mr.Nobody,talentdao,"09/22/2022, 20:11:41"
k3nn.eth,"i could be wrong, but we should probably find out",,talentdao,"09/22/2022, 20:11:54"
k3nn.eth,ah that definitely could be it i think they got a bunch of that molecule money,saulthorin,talentdao,"09/22/2022, 21:29:19"
k3nn.eth,"looks great! reminds me that nate from cuda sent me this. Not sure if applicable to us, but figured i’d share: https://docs.google.com/presentation/d/19OMLN3R36TEKjDWKUCOJ16cw-5PrtkbE9B65oERKtTA/edit?usp=sharing",lisawocken,talentdao,"09/22/2022, 21:31:54"
k3nn.eth,they also now have a mirror block so we should update to include ours,,talentdao,"09/22/2022, 21:33:00"
k3nn.eth,yeah there are LOTS of new platforms,lisawocken,talentdao,"09/22/2022, 21:56:19"
k3nn.eth,hard to know what’s best,,talentdao,"09/22/2022, 21:56:26"
k3nn.eth,12:30 EST?,saulthorin,talentdao,"09/23/2022, 13:54:28"
k3nn.eth,This writing cohort would be great to put students through to make them better content/scientific writers,,talentdao,"09/23/2022, 18:22:08"
k3nn.eth,neat. lots of big players in did now. apple too i believe and US congress has a bill floating around,maximus,development-team,"09/24/2022, 20:10:47"
k3nn.eth,gm,,🌞gm,"09/24/2022, 20:11:04"
k3nn.eth,"Hey <@&980869509206405201> team,

On the recent community call we were chatting about incentives for research participants. Particularly whether we could offer POAP to participants that could both be incorporated into our reputation function and be used to assign airdrops down the line e.g., air dropping DAI to everyone who completes our onboarding study survey. What are your thoughts on this?",,orange-protocol,"09/24/2022, 20:40:13"
k3nn.eth,speaking of passport has everyone on the grant made sure to update your gitcoin passport so we can be sure to get our entire match?,,talentdao,"09/24/2022, 21:31:09"
k3nn.eth,<@&909577548239884289>,,talentdao,"09/24/2022, 21:31:15"
k3nn.eth,nice 😎,,talentdao,"09/24/2022, 22:33:32"
k3nn.eth,WOW that alpha,lisawocken,talentdao,"09/26/2022, 00:24:03"
k3nn.eth,i need to buy some GTC,,talentdao,"09/26/2022, 00:24:51"
k3nn.eth,also another 🔥 newsletter,,talentdao,"09/26/2022, 00:25:14"
k3nn.eth,i swear it gets better every edition,,talentdao,"09/26/2022, 00:25:27"
k3nn.eth,"i would defer to lisawocken#2091 or liagodoyf#2119 on the onboarding study need but we’ll prob be distributing the dao health validation survey in a few weeks — we can always collect discord handles for the first time around and retro drop a url to collect, tho i think it’s best ultimately if we can provide a link in survey so we can keep responses anonymous","lisawocken, Erick Pinos, liagodoyf",orange-protocol,"09/27/2022, 02:28:24"
k3nn.eth,it’s called BlockSurvey,Erick Pinos,orange-protocol,"09/27/2022, 04:03:14"
k3nn.eth,gm,,🌞gm,"09/28/2022, 14:16:01"
k3nn.eth,signed,saulthorin,talentdao,"09/28/2022, 15:29:42"
k3nn.eth,got it. I think DAO Health survey will probably go out first then,liagodoyf,orange-protocol,"09/28/2022, 18:13:20"
k3nn.eth,hell yeah sherif! congrats!🎉🍾,sherifoz,talentdao,"09/28/2022, 22:39:42"
k3nn.eth,"agreed. i think gitcoin money should be spent on funding projects that keep the ball rolling. If we had another 0 on there i would say remuneration all the way, but unfortunately wed burn through 50k pretty fast that way . that’s not to say i’m against all remuneration, we should just be very strategic about it",,✉newsletter-submissions,"09/29/2022, 15:00:31"
k3nn.eth,gm,,🌞gm,"09/29/2022, 15:00:44"
k3nn.eth,LFG!!,saulthorin,📈grants-squad,"09/29/2022, 15:01:35"
k3nn.eth,and also have “DAO Daddy” and “DAO Mommy” shirts to go with it 🤣,saulthorin,🏄random,"09/29/2022, 16:13:19"
k3nn.eth,or decentralized daddy and metamom,,🏄random,"09/29/2022, 16:15:54"
k3nn.eth,or a baby shirt that says “made in the metaverse”,,🏄random,"09/29/2022, 16:16:21"
k3nn.eth,the meta meme collection by talentDAO,,🏄random,"09/29/2022, 16:17:37"
k3nn.eth,Hello new frens! Joras#2177 vanjoe2625#7945 Jag4u#7357 None asinharedmi#8424 ifee#9355 welcome to the research guild! If there are any projects that interest you let us know and we can help with onboarding! You can also check the events tab to see which project meetings are coming up. DAO Health Lab is tomorrow at 8am pst!,"Joras, sherlock.bnb, ifee, Jag4u, vanjoe2625, asinharedmi",🥼general,"09/29/2022, 16:21:16"
k3nn.eth,are discussions being integrated into DAO dash? saulthorin#7696 ItamarGo#1996,"ItamarGo, saulthorin",talentdao,"09/30/2022, 05:46:36"
k3nn.eth,yeah,ItamarGo,talentdao,"09/30/2022, 13:18:55"
k3nn.eth,i’m cleaning data and tokenizing for LION — need to update scripts to account for this new way of messaging… assuming it comes over differently in the data (have not had a chance to look),ItamarGo,talentdao,"09/30/2022, 14:37:21"
k3nn.eth,sort of but can be async,Nemo-phd,❤network-health,"09/30/2022, 15:04:04"
k3nn.eth,"survey is basically done, need you all to vet",,❤network-health,"09/30/2022, 15:04:32"
k3nn.eth,but also think its a good time to discuss what distribution should like,,❤network-health,"09/30/2022, 15:04:49"
k3nn.eth,need to follow up with orange on poap,,❤network-health,"09/30/2022, 15:05:01"
k3nn.eth,didn't seem to get the role,,start-here,"09/30/2022, 15:08:29"
k3nn.eth,may be all we need,,❤network-health,"09/30/2022, 15:10:01"
k3nn.eth,https://docs.google.com/document/d/1tfN_uuWwas1uC45sPRoyxgexEpcDRdowmneXzvIwsSY/edit#,,❤network-health,"09/30/2022, 15:11:13"
k3nn.eth,This will be the final feedback form with a link to the survey. Everyone needs to go through it and take notes here. Once thats done we can do a final round of cleanup and then we should be ready to go. sherifoz#7023 Nemo-phd#3075 Mr.Nobody#0187,"sherifoz, Mr.Nobody, Nemo-phd",❤network-health,"09/30/2022, 15:12:19"
k3nn.eth,"It sounds like we're going to be launching the DAO Health survey in a couple weeks. What do you think we'll be able to do at that point for offering POAP? Ok if you're not ready for that on your end, but maybe we can just collect discord handles?",Erick Pinos,orange-protocol,"09/30/2022, 15:20:33"
k3nn.eth,copy,ItamarGo,talentdao,"09/30/2022, 23:13:00"
k3nn.eth,some pretty rad work microsoft is doing https://www.microsoft.com/en-us/worklab/patterns-hidden-inside-the-org-chart,,🚀future-of-work,"10/02/2022, 18:20:29"
k3nn.eth,thanks Nemo-phd#3075,Nemo-phd,❤network-health,"10/03/2022, 00:19:23"
k3nn.eth,"i’m trying to think about the right incentives here. i generally want to prevent attracting the wrong set of respondents by putting out e.g., a $10 bounty on completion.

we’re going to ask a few qualifying questions so do we only reimburse those who qualify? if needed we could probably add in some skip logic to jump to the end of the survey.",,❤network-health,"10/03/2022, 00:22:37"
k3nn.eth,this is why to me the poap feels more suitable as it might be more attractive to the type of person. Another option is to put a pot together and have a random drawing to all respondents.,,❤network-health,"10/03/2022, 00:24:57"
k3nn.eth,i think the value is what’s needed to prevent the average bot from wanting to snag an easy $10,,❤network-health,"10/03/2022, 00:25:39"
k3nn.eth,"relevant question — what do we think a good sample size is for something like this? how many people do we think, through our networks can we reach personally that we know would be a qualified respondent?",,❤network-health,"10/03/2022, 00:28:43"
k3nn.eth,"50 dao practitioners sounds good to me, but would we also want to consider hand selecting people? not random per say but we can randomly sample from it when we analyze the data and it could ultimately be used to argue stronger results if we feel the respondents would be unbiased and well equipped",,❤network-health,"10/03/2022, 00:30:53"
k3nn.eth,gm,,🌞gm,"10/03/2022, 14:54:21"
k3nn.eth,gm,,🌞gm,"10/03/2022, 15:11:20"
k3nn.eth,<@&909577548239884289> I just got off a great call with Mec (@mecdot on twitter). She’s a super active deadfellaz owner who’s big on DEI in web3. She raised a bunch of money for her DAO during the gitcoin round and wants our help with conducting a diversity census across the web3 community so we have data to point to for the state of DEI in the space and why we need to improve. Probably would be a simple landing page with the statistics that can get updated each time we run a survey. The intention would be to have this as a funded project. Thought it sounded great and wanted to share here to get initial thoughts. Mec is putting together a short explainer that we can share with the broader DAO to generate interest in the next couple days.,,talentdao,"10/03/2022, 16:10:10"
k3nn.eth,sherifoz#7023 any chance you could pull this info?,"sherifoz, Mr.Nobody",❤network-health,"10/03/2022, 18:12:33"
k3nn.eth,https://barracuda.io/talentdao,Mr.Nobody,📈grants-squad,"10/03/2022, 20:35:52"
k3nn.eth,hmmm yeah i’d be down to take a pass at this one,Mr.Nobody,🎯general,"10/03/2022, 20:40:53"
k3nn.eth,seems this is still not active yet but if any fellow DS frens want to team up on this when it does launch i’d be game,,🎯general,"10/03/2022, 20:49:29"
k3nn.eth,https://twitter.com/mecxdao?s=21&t=AmpGj3_PU8hGn2UwdLKpMQ,saulthorin,talentdao,"10/03/2022, 21:09:51"
k3nn.eth,small following on twitter but i believe they raised as much as us during the round and Mec said ~1200 people in the community,,talentdao,"10/03/2022, 21:10:18"
k3nn.eth,Partially funded by Mec but she is also working on getting additional funding partners on board,,talentdao,"10/03/2022, 21:10:49"
k3nn.eth,probably not a huge sum of money but the project itself is fairly low lift and it would likely just be the first of a much larger snowball,,talentdao,"10/03/2022, 21:11:33"
k3nn.eth,and both the research and the landing page,,talentdao,"10/03/2022, 21:11:59"
k3nn.eth,IMO this is an easy win for us to get involved with an influential founder on a true public good project,,talentdao,"10/03/2022, 21:13:15"
k3nn.eth,survey would be fairly simple like sub 10 questions maybe sub 5 and Mec would help get people to participate. From there aggregating the data should be easy enough and there are plenty of hosting options which I assume Mec will decide on and cover.,,talentdao,"10/03/2022, 21:17:10"
